happen,2
share Canopy Growth rise sharply Friday morning after company announce fiscal 2020 third-quarter result,11
canadian cannabis producer report net revenue 123.8 million canadian dollar up 49% year year 62% quarter quarter,1
handily beat analyst consensus estimate $105.4 million,1
share trading 14.4% high 10:38 a.m. EST,1
Canopy also record adjusted earning before interest taxis depreciation amortization loss $91.7 million,2
significant improvement adjust EBITDA loss $155.7 million second quarter,1
also much well average analyst expectation loss $110 million,1
market's expectation marijuana,2
stock fall broadly concern less-than-adequate retail infrastructure sell cannabis product,3
Canada likelihood Cannabis 2.0 under cannabis-derivative product arrive,2
market sluggish start,3
but Canopy Growth shatter expectation renew investor excitement stock raise hope well performance across canadian cannabis industry,1
Canopy's positive result stand stark contrast bleak fiscal 2020 second-quarter result report Aurora Cannabis Thursday,1
company face similar headwind canadian market but Canopy's strategy clearly work better,2
perhaps good news canopy better-than-expect performance not come asterisk,2
not major adjustment number cause revenue adjust EBITDA improve much,2
canopy simply sell lot more cannabis Canada international market cut expense,2
Canopy Growth's new ceo David Klein like see third quarter,2
but acknowledge lot work do,2
eager capitalize,2
opportunity create unassailable position tight focus consumer critical market,2
Possible Canopy's q3 result could harbinger well day ahead,2
Ontario issue more license cannabis retail store,2
cannabis 2.0 market begin gain momentum,2
canopy only recently begin sell hemp-base CBD product United States company implement tight cost control across organization accord CFO Mike Lee,2
tailwind could propel company more positive quarter future,1
