happen,2
share SVMK parent company SurveyMonkey jump Friday follow fourth-quarter report beat analyst expectation,1
revenue up double-digit percentage company's guidance call similar growth 2020,1
stock up 18.9% 12:20 p.m. EST today,1
fourth-quarter revenue $84.3 million up 24% year year,1
$500000 high average analyst estimate,1
enterprise sale account 25% total revenue up 13% prior-year period,1
company 6578 enterprise customer end quarter up 84% year year 720921 pay user up 11%,1
non-gaap earning per share come loss $0.02 improvement loss,1
$0.03 prior-year period $0.02,2
well analyst expect,1
company produce free cash flow $6.6 million fourth quarter $40.2 million full year,1
never more excited opportunity ahead say ceo Zander Lurie,1
first quarter software-as-a-service company expect produce revenue $85 million $86 million up 25% year year,1
non-GAAP basis expect operate margin negative 2% negative 4%,1
full year SVMK see revenue range $375 million $381 million up 22% 24% 2019,1
non-GAAP operating margin expect 1% 2% company anticipate free cash flow $40 million $43 million,1
Svmk beat estimate across board guide continue strong growth 2020 investor find plenty reason bid up stock,1
