happen,2
share Chemours climb more 15% Friday morning after chemical company report well-than-expect quarterly earning,1
manufacturer deal range challenge 2019 but high hope 2020,1
after market close Thursday Chemours report adjusted fourth-quarter earning $0.56 per share easily beat $0.42 consensus estimate,1
revenue come $1.4 billion down 7% year year but slightly ahead expectation,1
share Chemours lose 35% value 2019 company plague operational issue lawsuit weak demand titanium dioxide commodity chemical,3
try reshape portfolio include acquire Southern Ionics Minerals divest methylamine methylamide business,2
Ceo Mark Vergnano say fourth-quarter result show 2019 finish high note,1
after slow start begin build momentum second half across several core product end market Vergnano say,2
Chemours say expect 2020 adjust earning $2.60 $3.55 per share line $3.16 consensus,1
company expect report growth revenue earning generate more $350 million free cash,1
macroeconomic environment remain uncertain remain committed deliver solid earning growth significant improvement free cash flow Vergnano say,2
look ahead after challenging year well position improve performance,1
2020 focus continue unlock shareholder value time,2
still lot risk plan include threat global recession eat demand,3
but Chemours management demonstrate good job controlling can,2
