Bed Bath & Beyond's stock recently plunge after retailer release unexpected update regard fourth-quarter sale,3
comparable-store sale fall 5.4% December January due low store traffic increase promotional activity markdown inventory management issue,3
not offer comps guidance last quarter but analyst expect mild decline 1.5%,3
Ceo Mark Tritton take top job last November admit retailer experience short-term pain effort stabilize business include pressure store traffic trend couple executional challenge,3
Tritton note digital sale grow approximately 20% but growth clearly not offset dismal performance brick-and-mortar store,3
company also state gross margin decline 300 basis point annually due promotion high mix low-margin digital sale,3
percentage revenue sale general administrative (SG&A) expense also rise 390 basis point,3
exclude one-time expense sale-leaseback strategy severance payment layoff SG&A percentage still rise 190 basis point,3
Short Bed Bath & Beyond's revenue decline margin-crush markdown not bring back enough shopper operating expense rise,3
bright red flag indicate Bed Bath & Beyond's meltdown only begin,3
review Bed Bath & Beyond's problem,2
Bed Bath & beyond struggle intense competition,3
Amazon Walmart Target IKEA off-price retailer,2
poor management decision include acquisition root nepotism outsized compensation package,3
former CEO Steven Temares also erode investor confidence company,3
activist investor eventually oust Temares last year company's refresh board hire Tritton former chief merchandising officer Target new CEO,2
unfortunately Bed Bath & Beyond's dismal growth past year indicate turn around crumble retailer would herculean task,3
metric q3 2018 q4 2018 q1 2019 q2 2019,2
q3 2019 Comps growth (1.8%) (1.4%) (6.6%) (6.7%) (8.3%),2
gross margin 33.1% 34.7% 34.5% 26.7% 32.3%,2
Tritton immediately focus clear excess inventory mass promotion instead coupon replace product more appealing one expand e-commerce ecosystem sell roughly half real estate portfolio lease back space cut cost,2
Tritton also fire six senior executive include chief merchandising officer chief marketing officer chief digital officer last December,2
investor cheer bold move Bed Bath & Beyond store seemingly gain shopper 7.1% comp growth five-day holiday shopping week Thanksgiving Cyber Monday,1
unfortunately gloomy update fourth quarter indicate shopper not come back after holiday,3
meltdown only start,3
Bed Bath & Beyond still trouble three simple reason,3
first addicted low-margin loss-lead strategy,3
membership program Beyond+ operate loss offer free shipping 20% discount purchase $29 year,3
however program only 1.4 million subscriber pale comparison Amazon's base,3
100 million Prime member United States,2
Tritton may halt Bed Bath & Beyond's outdated coupon strategy but offer across-the-board markdown still crush margin,3
clearly need clear excess inventory make room well product but seem struggle retailer like J.C. Penney make similar promise before,2
second digital margin significantly low in-store margin,3
indicate Bed Bath & Beyond's fulfillment model inefficient overhaul Target Walmart past year could costly,3
Tritton's decision sell real estate $250 million buy time but doubtful pull off aggressive e-commerce expansion before new leasing expense kick erode earning,3
lastly simply not compelling reason shop Bed Bath & Beyond Amazon Walmart Target offer similar product,3
only path forward seem steep markdown but even desperate,3
strategy fail fourth quarter,3
key takeaway,2
not think Bed Bath & Beyond doom yet but fourth-quarter update indicate thing could get much bad near term,3
investor avoid batter stock now even though smell like value play forward price-to-earn 11 forward yield nearly 5%,3
