happen,2
share Bed Bath & beyond fall today,3
investor continue react company's disappointing fourth-quarter earning update early week analyst weigh challenge,3
stock down 4.4% 11:40 a.m. EST Friday after lose much 6.1% early session,3
Bed Bath & Beyond stock tumble 20.6% Wednesday after retailer say comparable store sale fall 5.4% December January,3
adjust Cyber Monday's shift fourth quarter year comp actually down 13%,3
management say comp drop cause traffic decline well inventory management issue increase promotional activity markdown,3
investor hopeful new ceo Mark Tritton join company November after serve Target's chief merchandising officer would able guide turnaround,2
but number throw challenge face stark relief,3
Tritton note digital sale period grow 20% positive sign though in-store sale down 11%,2
gross margin also fall 300 basis point due part promotional activity indicate profit probably down significantly,3
Thursday J.P. Morgan lower price target Bed Bath & Beyond $13 $10 but maintain neutral rating,3
Analyst Christopher Horvers say earning update evidence thing likely get bad before get well,3
follow least two analyst also cut price target day before,3
aftermath update Wall Street cut average earning estimate,3
Bed Bath & Beyond's fourth quarter $1.09 $0.41 per share,2
since fourth quarter company's most profitable sign could track loss fiscal 2020 depend effective Tritton turnaround plan,2
stock surge Tritton name new CEO October but reality seem catch up stock now,2
even able fix business not happen overnight,3
