Glu Mobile rally 2019 low,3
stock see 26% spike February 6 follow earning revenue beat fourth quarter 2019,1
though give back gain continue recover last year's slump,2
share fluctuate short term,3
however company clear path profitability upcome release become major new franchise Glu Mobile deliver earning gaming growth ensure stock's future,2
still attractive after post-earning surge,1
company behind franchise Design Home Covet Fashion Tap Sports Baseball report operate income $10.9 million fourth quarter,1
full-year 2019 Glu manage log positive operating income three four quarter put solidly black year give investor hope consistent profitability,1
admittedly investor pay bit premium buy stock right now,2
Glu Mobile trade 28 time forward earning estimate write analyst predict earning grow 15% annually next five year,2
however investor still reason buy least long term,1
Glu Mobile backing China's Tencent own 14.5% stake gaming company,2
give Glu springboard China battle United States title world's large gaming market,2
future hinge mobile gaming's grow popularity,2
video game industry crowd small rival like Zynga also increase,2
competition mobile space industry leader Activision Blizzard Electronic Arts take-Two Interactive,3
even Apple throw hat ring launch Apple Arcade,3
market large one though gaming revenue expect rise $196 billion 2022,1
tablet smartphone game remain large segment,2
45% market 2019 figure approach 50% year time accord research firm Newzoo,1
industry-wide trend help not only Glu Mobile but also tech stock niche,1
2020 investor closely watch key partnership Glu Walt Disney,2
alliance potential not only boost booking earning company but also lift entire Glu Mobile brand,1
Glu launch Disney Sorcerer's Arena time first quarter,2
management point title one most important upcoming release come heel,2
elevated consumer interest Disney,1
follow launch Disney+ stream video service,2
Alliance Disney also help expand new game's global appeal,2
CFO Eric Ludwig note conference December,2
look release slate 2020 think see geography expansion EMEA [ Europe Middle East Africa ],2
largely maybe bit LatAm [ Latin America ] but more EMEA,2
really attack asian market Japan China Korea much hard market crack get title really relevant user basis,2
possible Disney strategy rpg title [ Sorcerer's Arena ] could possibly relevant that,2
launch western market start show sign life could work well Asia,2
most likely would partner investee company Tencent own 15% Glu see could help take Japan China Korea,2
focus overseas market,2
important investor follow Glu Mobile still derive 87% revenue United States,2
recent earning beat show company reach point profitability norm,1
alleviate one longtime concern investor regard company,1
moreover massive growth gaming industry critical alliance like Tencent Disney serve tailwind Glu's result 2020 beyond,1
