Expedia share climb up 11% after fourth-quarter earning report company beat,1
guidance bottom line say would grow adjust profit double digit 2020,1
revenue online travel agency increase 7% $2.75 billion slightly below estimate $2.76 billion adjust earning per share,1
flat $1.24,2
ahead expectation $1.19,1
travel company run Chairman Barry Diller follow ouster CEO CFO December say would focus cost-cutting 2020,2
Diller call business bloated,2
management eye $-$500 million run-rate cost saving across business year,2
Diller Vice Chairman Peter Kern not mince word earning call,2
comment highlight current assessment Expedia goal OTA,2
organizational complexity,2
comment prior management Diller say,2
management time not really clear path grow company,2
kind top-down commandment deliver x earning mislead lot people action,2
kind make sense quarter day,2
rest day result kind top-down pressure without understanding actually execute simplify business give clarity,2
somewhat become kind consultant-lead wildly complex business,2
say think sclerotic bloated,2
Diller seem identify common problem large publicly trade company employee lose sight long-term focus instead work manage earning quarter quarter,3
lead not only lack long-term strategy but also bloated cost structure aim tame,3
implement new strategy,2
Diller go identify several issue company's current operation,2
change great deal,2
stop too large complexity,2
simplify strategy,2
stop dumb thing start think good thing,2
dumb smart example,2
wasteful activity not core business actually drive sustained growth,1
every brand work silo around world one strategy marketing geography across brand,2
reliance Google Metasearch aggressively move grow direct business loyal relationship customer,2
Expedia dozen brand many direct competition one another,3
part silo problem Diller refer to company would better served brand work concert together serve customer rather operate independently,3
similarly Expedia realize market change rise Google Travel hotel chain even try drive direct business,2
company focus build direct relationship customer encourage brand loyalty app download,1
Diller note company reach 400 million app download among brand increase 40% last year,1
Google's entry market,3
Alphabet's Google send shockwave industry build up travel-booking business much displeasure establish ota like Expedia Booking Holdings,3
Diller say that,2
quite vocal Google certainly monopoly share world monopoly share get do extend business every direction can,2
long not use unfair practice get no problem that,2
but compete against advertiser one large advertiser Booking.com within top five advertiser,2
use tactic squeeze entity deliver real service be among many thing antisocial,3
mean think bad practice,3
Diller also say tell Google's senior management stop take profit away big advertiser,2
issue underscore not challenge,2
Expedia ota but,2
also Google set up face,3
increase regulatory pressure awkward position compete big advertising customer,3
company run similar problem past website like Yelp,3
next,2
management careful note current strategy work progress decline give detail cost-cut program still work out,2
however Expedia confident would able deliver low-double-digit adjust EBITDA growth 2020 would substantial improvement 1% growth metric fourth quarter,1
company refrain give specific guidance due coronavirus outbreak but nonetheless see significant opportunity improve profitability customer service efficiency year,2
Diller also Chairman IAC tech conglomerate spin off Expedia 2005 no plan actively search full-time ceo point,2
seem Kern own turnaround plan now,2
Wall Street seem encourage base double-digit percentage jump Friday,1
but no doubt company face number challenge ahead include Google coronavirus well effectively streamline company dozen brand,3
