easy buy hold stock bull market but much tough stick mantra dread bear bite,1
however investor ignore noise stay invest,2
often net high return try time market,1
yet find stock hold decade easier say do,2
brand dominate one decade may fizzle next,2
foundation establish company crumble disruptive industry shift weak management wreck well-run company,3
find stock hold next 50 year investor look company,2
widely recognize brand wide moat iron fire future growth,1
House Mouse,2
Disney one world's large entertainment company,1
empire include Marvel Pixar Lucasfilm; tv network like ESPN ABC; most Fox's medium asset; dozen theme park across six resort; four cruise ship,2
also own streaming platform disney+ espn+ Hulu,2
Disney go public 1957 $13.88 per share,2
$1000 investment IPO would worth $3.9 million today pay nearly $50000 annual dividend,1
Disney probably not replicate gain next 50 year since much small company back then,2
however Disney's massive medium portfolio include evergreen franchise likely produce new movie show content generation come,1
theme park attract new generation kid lock Disney's sprawl ecosystem character content,1
disney+,2
already gain 26.5 million pay subscriber since launch last November gain traction keep relevant post-network era,1
Disney's stock inevitably rock macro headwind next 50 year but confident core business model revolve around universally recognize franchise inter-generational entertainment lift high,2
World's large luxury company,2
Lvmh world's large luxury company own 75 storied brand like Louis Vuitton Dior Fendi Loewe Hennessy Bvlgari Sephora,2
also plan close takeover Tiffany & Co. mid-2020,2
Lvmh found 33 year ago but many top brand much old,2
namesake house Louis Vuitton found 166 year ago Hennessy cognac first sell 255 year ago,2
iconic brand weather war plague recession depression likely keep grow next 50 year,1
but LVMH not classic brand,2
launch new beauty fashion product Rihanna own stake Stella McCartney's eponymous brand use investment arm LVMH Luxury Ventures acquire stake grow brand,1
Lvmh's stock surge more 150% past five year believe trade much high 50 year,1
may struggle near-term headwind like coronavirus outbreak China potential trade war United States Europe but top fashion house withstand much fierce headwind before,3
China's e-commerce tech behemoth,2
China's economy grow slow rate three decade coronavirus epidemic likely exacerbate slowdown flush weak chinese company,3
yet Alibaba country's large e-commerce cloud-platform company likely emerge near-term chaos even strong before,1
Alibaba's Taobao Tmall marketplace control 56% China's crowded e-commerce market last year accord eMarketer,1
Alibaba Cloud control 47% China's high-growth cloud-platform market accord Canalys,1
also own stream medium service film-production studio mobile search engine smart speaker investment wide range business,1
affiliate AliPay hold near-duopoly China's digital payment market Tencent's WeChat pay,1
China's e-commerce market mature but inevitably expand boost Alibaba's e-commerce revenue average income rise across low-tier city,1
Alibaba Cloud benefit consumer access more cloud service digital medium game company migrate datum cloud,1
long-term tailwind likely lift Alibaba's stock already triple since ipo late 2014 even higher come decade,1
