happen,2
share DexCom fly 15.4% high 11:44 a.m. EST Friday,1
big gain come follow company's announcement 2019 fourth-quarter full-year result after market close Thursday,1
Dexcom report Q4 revenue $462.8 million up 37% year year well above,1
average analyst estimate $442.4 million,2
also announce adjusted earning $106.5 million $1.15 per share,2
reflect significant improvement adjust earning $50.2 million $0.56 per share post prior-year period,1
also blow past consensus Wall Street earning estimate $0.74 per share,1
company beat estimate way DexCom Q4 result stock bind jump,1
Dexcom's case answer simple,2
company's G6 continuous glucose monitoring system continue enjoy strong customer demand,1
strong demand not United States,1
DexCom's international sale grow even faster United States sale fourth quarter,1
momentum seem likely continue,1
diabetes remain serious problem across world,2
real-time CGM offer way patient keep diabetes under control,2
Dexcom's nice jump today probably not fade away,1
company project strong full-year 2020 revenue growth,1
sale G6 device soar new G7 CGM come future DexCom appear one most promising healthcare stock market,1
