happen,2
share HEXO soar 18.9% Friday coattail Canopy Growth's positive fiscal 2020 third-quarter update,1
canopy announce well-than-expect top- bottom-line fiscal 2020 Q3 result before market open Friday,1
quite canadian marijuana stock receive boost Canopy's strong q3 update,1
big cannabis producer's impressive quarter-over-quarter revenue growth increase optimism entire canadian cannabis industry's prospect,1
Canopy Growth attribute revenue growth large part open around 140 retail cannabis store throughout Canada third quarter,1
improvement retail environment tailwind cannabis producer include HEXO,1
most likely reason HEXO's share price plunge more most canadian pot stock last six month,3
big decline could lead big bounce,2
sympathy move like see HEXO today often fade pretty quickly,2
HEXO announce quarterly result March,2
momentum continue company need demonstrate strong revenue growth focus fiscal discipline like Canopy Growth late result,2
